Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,obs
2014-03-01,197.96887,201.1169891357422,201.03086853027344,196.68446350097656,199.78147888183594,198.3157196044922,200.46463012695312,200.72129821777344,200.8060302734375,199.029296875,204.68335
2014-03-02,198.59695,199.16134643554688,199.15956115722656,195.64674377441406,197.54257202148438,198.53448486328125,198.7526092529297,198.21591186523438,198.278076171875,199.00665283203125,204.92609
2014-03-03,198.12239,202.72817993164062,202.6942901611328,199.59890747070312,200.9761505126953,198.98019409179688,202.53317260742188,202.0810546875,202.13865661621094,199.37521362304688,205.16884
2014-03-04,198.55486,199.8435516357422,199.90158081054688,199.101318359375,197.88938903808594,198.93472290039062,199.32180786132812,199.05650329589844,199.13841247558594,199.26449584960938,205.41159
2014-03-05,197.66624,202.67364501953125,202.30136108398438,200.64022827148438,199.99432373046875,198.71890258789062,201.90158081054688,201.31243896484375,201.32774353027344,198.1155548095703,205.65433
2014-03-06,197.82797,200.4344482421875,200.105224609375,199.4046630859375,198.2974395751953,198.72142028808594,199.86880493164062,199.1914520263672,199.0845947265625,198.0804901123047,205.89708
2014-03-07,199.18755,202.6658477783203,202.3746795654297,202.55712890625,202.38267517089844,200.42535400390625,202.37115478515625,203.23092651367188,203.02841186523438,200.28640747070312,206.13983
2014-03-08,199.42308,201.39627075195312,201.25552368164062,201.16397094726562,200.94224548339844,200.37060546875,200.73760986328125,201.5066375732422,201.44805908203125,200.15292358398438,206.38257
2014-03-09,200.21597,203.65911865234375,203.90524291992188,201.56983947753906,202.55503845214844,200.8797607421875,202.27796936035156,203.7681884765625,203.9894256591797,200.70352172851562,206.62532
2014-03-10,200.3684,200.9774169921875,201.13381958007812,201.2844696044922,200.80078125,200.90379333496094,200.07313537597656,201.78363037109375,201.91879272460938,200.65399169921875,206.86806
2014-03-11,200.18701,201.56393432617188,201.10540771484375,201.8423614501953,203.34327697753906,200.85760498046875,201.82589721679688,203.89730834960938,203.81800842285156,200.51844787597656,207.1108
2014-03-12,200.20337,200.353271484375,199.8621368408203,201.1853485107422,201.57382202148438,200.8227996826172,200.32144165039062,202.49229431152344,202.3855743408203,200.43634033203125,207.35353
2014-03-13,199.75203,203.71421813964844,203.7544708251953,202.43775939941406,203.71702575683594,201.31683349609375,203.37530517578125,204.76588439941406,204.76803588867188,201.0522003173828,207.59628
2014-03-14,199.72675,199.73875427246094,199.9103546142578,200.99693298339844,199.52816772460938,201.267578125,199.27276611328125,200.6094207763672,200.81216430664062,200.9005584716797,207.83904
2014-03-15,199.73703,200.72061157226562,200.70343017578125,202.970458984375,200.7958526611328,200.81434631347656,200.2152862548828,201.79563903808594,202.00445556640625,200.07620239257812,208.08177
2014-03-16,198.54921,197.4755401611328,197.5626678466797,200.04209899902344,198.3407440185547,199.71435546875,196.82632446289062,199.41525268554688,199.60801696777344,199.14744567871094,208.32452
2014-03-17,196.32841,198.70773315429688,198.69297790527344,200.95523071289062,199.2875518798828,199.8131866455078,197.80003356933594,200.3767852783203,200.37840270996094,199.48960876464844,208.56728
2014-03-18,196.57465,195.98313903808594,195.80471801757812,198.175537109375,195.85992431640625,199.04505920410156,195.01046752929688,197.343994140625,197.4713592529297,198.9023895263672,208.81001
2014-03-19,197.97676,197.64559936523438,197.38194274902344,197.18988037109375,196.16856384277344,197.84190368652344,196.64968872070312,197.13674926757812,197.44068908691406,197.55921936035156,209.05276
2014-03-20,197.45506,194.8665008544922,194.609619140625,195.6920623779297,194.7727813720703,197.1476593017578,194.1891632080078,195.7669219970703,196.07484436035156,197.03228759765625,209.29552
2014-03-21,197.5416,197.0,197.10269165039062,198.64495849609375,199.33860778808594,197.89747619628906,196.6999053955078,199.92074584960938,200.05487060546875,198.12010192871094,209.53825
2014-03-22,197.7651,196.58132934570312,196.65074157714844,196.7564697265625,198.18142700195312,197.35614013671875,196.1956024169922,199.3868408203125,199.46824645996094,197.86062622070312,209.781
2014-03-23,197.53665,199.4139404296875,199.48812866210938,197.46273803710938,199.41131591796875,197.9251708984375,198.6617889404297,201.03494262695312,201.02024841308594,198.2940216064453,209.0017
2014-03-24,196.24985,193.12155151367188,192.66661071777344,197.75193786621094,194.04617309570312,197.87310791015625,192.45082092285156,195.71426391601562,195.74038696289062,198.13345336914062,208.22241
2014-03-25,196.09026,194.1545867919922,194.03311157226562,198.56256103515625,194.5971221923828,198.93426513671875,193.46546936035156,196.21775817871094,196.41448974609375,198.4932403564453,207.4431
2014-03-26,193.29791,189.69627380371094,189.78009033203125,192.26129150390625,190.93992614746094,193.26885986328125,188.9774627685547,192.4795684814453,192.8063507080078,193.1251220703125,206.6638
2014-03-27,191.50829,191.41363525390625,191.71652221679688,193.183837890625,192.381591796875,193.75279235839844,190.5376739501953,193.69903564453125,193.93637084960938,193.05062866210938,205.8845
2014-03-28,190.41464,187.78892517089844,188.02647399902344,187.98609924316406,189.1356964111328,190.20797729492188,186.96400451660156,190.24620056152344,190.50125122070312,190.27859497070312,205.10521
2014-03-29,193.38039,196.93226623535156,197.41200256347656,190.63034057617188,195.93028259277344,192.49623107910156,195.97410583496094,197.2371826171875,197.3768310546875,192.95455932617188,204.3259
2014-03-30,191.46219,191.6140899658203,191.8397216796875,186.45948791503906,192.29385375976562,189.04933166503906,191.26390075683594,193.63931274414062,193.7945556640625,190.22705078125,203.54662
2014-03-31,193.576,194.76092529296875,194.66064453125,193.7869873046875,194.97816467285156,194.63311767578125,194.3328094482422,196.68177795410156,196.74278259277344,195.1668701171875,203.53214
2014-04-01,192.59544,191.34866333007812,191.35401916503906,189.68093872070312,190.917236328125,191.37242126464844,190.97544860839844,192.6113739013672,192.7643585205078,191.65232849121094,203.51765
2014-04-02,192.4341,195.71859741210938,196.01882934570312,194.14312744140625,194.5695037841797,193.76686096191406,195.52113342285156,196.29995727539062,196.31239318847656,193.21746826171875,203.50317
2014-04-03,190.98428,192.74745178222656,192.886474609375,191.30084228515625,193.31741333007812,190.7616729736328,192.85406494140625,194.69314575195312,194.65138244628906,190.54397583007812,203.4887
2014-04-04,194.77307,198.66566467285156,198.8553009033203,197.88980102539062,198.9123077392578,197.13580322265625,198.07118225097656,199.9940185546875,199.9953155517578,196.3324737548828,203.47423
2014-04-05,194.30383,197.5161895751953,198.04177856445312,194.60154724121094,197.16256713867188,194.42047119140625,196.50912475585938,198.1977081298828,198.3496856689453,194.1636505126953,203.45975
2014-04-06,196.35562,198.85755920410156,199.4892578125,197.7904052734375,199.7084503173828,197.82220458984375,197.92971801757812,200.80453491210938,200.93336486816406,197.75645446777344,203.44527
2014-04-07,195.50299,196.6259002685547,196.76617431640625,195.36305236816406,197.0141143798828,194.9969940185547,195.99229431152344,198.11756896972656,198.2118682861328,195.33433532714844,203.43079
2014-04-08,195.24208,198.31500244140625,198.40106201171875,197.40133666992188,196.8697052001953,198.02247619628906,197.35093688964844,198.23788452148438,198.4120330810547,198.03134155273438,203.4163
2014-04-09,193.38513,196.24911499023438,196.3162384033203,194.81973266601562,194.4537353515625,194.9377899169922,195.6263427734375,195.79689025878906,195.877197265625,195.19029235839844,203.40186
2014-04-10,193.84273,196.8452911376953,196.59283447265625,197.5243682861328,195.43194580078125,197.79965209960938,196.73532104492188,196.53042602539062,196.5280303955078,197.58560180664062,203.38737
2014-04-11,193.11609,194.62481689453125,194.2806396484375,195.2699432373047,193.54090881347656,194.9669647216797,194.4281005859375,194.42176818847656,194.52252197265625,194.89666748046875,203.3729
2014-04-12,194.5933,197.8116455078125,197.87908935546875,198.62680053710938,196.57424926757812,198.27700805664062,197.1844940185547,197.68255615234375,197.73731994628906,197.9647979736328,203.35841
2014-04-13,188.43279,193.9547576904297,194.00433349609375,195.60223388671875,191.37783813476562,195.2549285888672,193.14979553222656,192.5449676513672,192.52084350585938,195.15155029296875,203.34393
2014-04-14,186.3698,195.5020294189453,195.31451416015625,197.807861328125,192.5000762939453,197.07577514648438,194.42477416992188,193.91293334960938,193.91725158691406,196.40625,203.32947
2014-04-15,182.18723,192.20040893554688,191.59698486328125,188.2769012451172,185.7602996826172,186.89846801757812,190.98204040527344,186.9478759765625,187.07174682617188,185.85462951660156,203.31499
2014-04-16,182.57864,193.93275451660156,193.4617462158203,189.8279266357422,187.67025756835938,189.0462188720703,192.8118438720703,188.68275451660156,188.7572021484375,187.63343811035156,203.3005
2014-04-17,183.13518,192.02346801757812,191.72425842285156,186.94154357910156,186.04312133789062,186.734375,191.21310424804688,186.68092346191406,186.86932373046875,186.26759338378906,203.28603
2014-04-18,183.5306,193.59091186523438,193.4207763671875,188.8505096435547,187.16627502441406,188.69029235839844,192.6508026123047,188.03445434570312,188.27821350097656,187.9153289794922,203.27155
2014-04-19,178.76653,188.5095672607422,187.74195861816406,186.37039184570312,181.1543731689453,184.75099182128906,187.6123809814453,182.30203247070312,182.3695068359375,184.21038818359375,203.25708
2014-04-20,177.48367,189.45492553710938,188.8668212890625,188.44717407226562,182.2168426513672,185.80294799804688,188.5545196533203,184.05262756347656,184.00894165039062,184.7112579345703,203.2426
2014-04-21,175.3705,186.52215576171875,185.8839111328125,182.6494903564453,177.86129760742188,179.83058166503906,185.78140258789062,179.62559509277344,179.66136169433594,177.96163940429688,203.22812
2014-04-22,175.11272,187.76095581054688,187.20443725585938,183.23941040039062,178.32554626464844,181.00372314453125,186.70623779296875,180.32989501953125,180.3437042236328,178.84169006347656,203.21364
2014-04-23,177.32095,186.27146911621094,185.91799926757812,183.17916870117188,180.05795288085938,181.76158142089844,185.3380126953125,181.2535400390625,181.28094482421875,180.4223175048828,203.19916
2014-04-24,180.33878,187.79786682128906,187.86282348632812,185.39321899414062,183.3419647216797,185.089599609375,187.03176879882812,184.14955139160156,184.19252014160156,183.94288635253906,203.18468
2014-04-25,181.22542,186.24012756347656,186.20375061035156,184.62794494628906,182.69082641601562,185.2548828125,185.83169555664062,183.56884765625,183.53236389160156,184.3861083984375,203.17023
2014-04-26,182.78186,189.6826171875,189.92897033691406,187.98129272460938,187.21817016601562,187.41981506347656,189.0347442626953,188.53529357910156,188.5070037841797,186.27210998535156,203.15575
2014-04-27,181.8091,190.79420471191406,190.58358764648438,184.79542541503906,186.28799438476562,186.1112518310547,190.3453826904297,187.4462432861328,187.4539337158203,184.71981811523438,203.14127
2014-04-28,183.02493,193.35430908203125,193.17645263671875,187.32955932617188,188.7896728515625,187.95558166503906,192.66127014160156,190.22555541992188,190.17953491210938,186.5738525390625,203.12679
2014-04-29,182.94687,186.0630340576172,185.57916259765625,186.86077880859375,182.7305450439453,186.77281188964844,185.73829650878906,183.49542236328125,183.37127685546875,185.63401794433594,203.1123
2014-04-30,183.7237,185.39007568359375,184.95852661132812,189.38003540039062,183.63558959960938,188.17486572265625,184.8585968017578,184.74729919433594,184.660400390625,187.1592254638672,203.09784
2014-05-01,184.36049,183.57069396972656,183.42762756347656,187.5111083984375,181.66148376464844,188.09332275390625,182.9676971435547,182.2261962890625,182.31497192382812,187.4270782470703,203.08336
2014-05-02,183.14041,190.2841796875,190.71038818359375,187.3255157470703,188.06539916992188,186.30581665039062,189.5428466796875,188.5523681640625,188.59991455078125,185.927001953125,203.06888
2014-05-03,182.86325,187.52757263183594,187.79234313964844,184.8039093017578,184.91148376464844,186.46812438964844,186.66680908203125,184.99278259277344,185.16188049316406,186.6995391845703,203.0544
2014-05-04,186.12622,190.99778747558594,190.9916534423828,189.57412719726562,189.70223999023438,190.50965881347656,189.89547729492188,190.40379333496094,190.41058349609375,190.6070098876953,203.03992
2014-05-05,187.61977,186.0089874267578,185.86659240722656,187.80848693847656,187.1820526123047,190.644775390625,185.72096252441406,187.63418579101562,187.5809326171875,190.68734741210938,203.02545
2014-05-06,187.0474,185.390625,184.98818969726562,189.38775634765625,185.9414520263672,190.62950134277344,185.1375274658203,187.14549255371094,187.05197143554688,190.5114288330078,203.01097
2014-05-07,186.11627,183.8172149658203,183.7618865966797,187.5555419921875,183.23980712890625,189.5575408935547,183.36471557617188,184.06549072265625,184.3490753173828,189.88388061523438,202.99649
2014-05-08,184.90251,185.82069396972656,185.87686157226562,187.96786499023438,185.1011199951172,189.8289337158203,185.0343017578125,185.70660400390625,186.01974487304688,189.44418334960938,202.98201
2014-05-09,181.29095,183.97076416015625,183.83273315429688,183.96035766601562,183.8571319580078,186.06805419921875,183.54843139648438,184.17784118652344,184.35208129882812,185.95046997070312,202.96753
2014-05-10,181.28146,182.9856414794922,182.58680725097656,185.380126953125,182.76426696777344,186.3074493408203,182.56927490234375,183.24945068359375,183.28321838378906,186.59678649902344,202.95308
2014-05-11,180.81685,183.72720336914062,183.58319091796875,182.1904754638672,180.6991424560547,184.36776733398438,182.74313354492188,181.32908630371094,181.45156860351562,184.79937744140625,202.9386
2014-05-12,180.9572,184.08016967773438,184.08518981933594,182.68533325195312,180.5350799560547,184.6700439453125,182.8935546875,181.73814392089844,181.90240478515625,184.9705810546875,202.92412
2014-05-13,181.36113,183.0513458251953,182.6083221435547,182.9498291015625,180.86534118652344,184.8090057373047,182.30540466308594,181.42556762695312,181.8093719482422,184.83851623535156,202.90964
2014-05-14,181.91335,178.6470184326172,177.6632080078125,185.04452514648438,178.13723754882812,186.22100830078125,178.29600524902344,178.65431213378906,178.91981506347656,186.12008666992188,202.89516
2014-05-15,181.6019,178.76344299316406,177.88592529296875,182.937255859375,178.69349670410156,185.6374053955078,178.6814727783203,179.4558563232422,179.49778747558594,185.28395080566406,202.88069
2014-05-16,182.57697,178.06683349609375,177.74693298339844,182.14231872558594,178.90972900390625,184.575927734375,177.95083618164062,179.84304809570312,179.80503845214844,184.41195678710938,202.86621
2014-05-17,180.6067,178.2886962890625,177.7255859375,180.29586791992188,179.07437133789062,184.12481689453125,178.10848999023438,180.22177124023438,180.37107849121094,183.75794982910156,202.85173
2014-05-18,182.27356,181.9572296142578,181.6898651123047,180.86302185058594,183.32110595703125,185.2950439453125,181.4322509765625,184.04226684570312,184.20175170898438,185.19168090820312,202.3179
2014-05-19,182.60336,179.95753479003906,180.04420471191406,179.2705841064453,183.14292907714844,183.4586181640625,179.7699737548828,183.31861877441406,183.59878540039062,183.32037353515625,201.78406
2014-05-20,183.88124,175.25613403320312,174.80101013183594,183.3518829345703,180.15921020507812,185.88560485839844,175.30923461914062,180.57766723632812,180.66802978515625,185.72666931152344,201.25023
2014-05-21,186.623,173.63650512695312,172.92242431640625,183.0124969482422,179.3280029296875,187.9981231689453,173.7352294921875,180.1043243408203,180.30557250976562,188.5997772216797,200.7164
2014-05-22,188.62842,173.35610961914062,172.85630798339844,182.25384521484375,178.62660217285156,189.15499877929688,173.47991943359375,179.2970733642578,179.66192626953125,189.484130859375,200.18257
2014-05-23,185.41833,177.80198669433594,177.95370483398438,179.86512756347656,183.98904418945312,186.4696807861328,178.32566833496094,184.6967315673828,185.19015502929688,187.07936096191406,199.64874
2014-05-24,187.1208,175.08273315429688,175.30747985839844,181.3960723876953,182.74928283691406,187.89913940429688,175.4910888671875,183.0076141357422,183.36065673828125,188.79783630371094,199.1149
2014-05-25,188.21739,176.29835510253906,176.07821655273438,183.19468688964844,184.66641235351562,189.0991973876953,176.56382751464844,185.14134216308594,185.31626892089844,189.81103515625,198.58107
2014-05-26,189.21548,173.65493774414062,173.41134643554688,182.65127563476562,182.94549560546875,189.2487030029297,173.90855407714844,183.68423461914062,183.6910858154297,190.60333251953125,198.04724
2014-05-27,188.47789,175.44651794433594,175.13128662109375,184.66795349121094,184.1209716796875,191.40731811523438,175.81373596191406,185.18751525878906,185.36021423339844,193.05528259277344,197.51341
2014-05-28,188.95642,173.36788940429688,173.23243713378906,183.09202575683594,179.93850708007812,191.1718292236328,173.70413208007812,180.9498291015625,181.4408416748047,192.8641815185547,196.97957
2014-05-29,186.73332,175.4959716796875,175.4079132080078,180.72508239746094,183.1871795654297,187.98587036132812,175.37460327148438,183.8435821533203,184.44886779785156,189.22328186035156,196.44574
2014-05-30,187.17987,172.211669921875,171.8325653076172,180.64620971679688,182.5736083984375,187.7758331298828,172.9072723388672,182.65386962890625,182.93386840820312,188.956298828125,195.91191
2014-05-31,189.63107,176.51358032226562,176.3675079345703,181.7698974609375,188.24468994140625,189.15296936035156,177.4412384033203,188.29225158691406,188.48617553710938,191.163330078125,195.37808
2014-06-01,189.29831,176.0951385498047,176.26339721679688,181.86419677734375,183.9737091064453,189.7188720703125,176.15606689453125,184.17127990722656,184.4660186767578,191.66842651367188,194.84424
2014-06-02,188.72026,178.6413116455078,178.65261840820312,183.5797119140625,185.94505310058594,190.06626892089844,178.4097137451172,186.71871948242188,187.15585327148438,192.0325927734375,194.31041
2014-06-03,187.86102,177.61587524414062,177.16983032226562,181.78225708007812,184.2039337158203,187.3207550048828,177.6310577392578,184.6753692626953,185.01806640625,189.2068634033203,193.77658
2014-06-04,187.65303,175.83975219726562,175.34609985351562,180.31919860839844,184.7815399169922,186.94200134277344,176.67141723632812,185.54273986816406,185.84664916992188,188.34706115722656,193.24275
2014-06-05,186.77493,176.84841918945312,176.4739532470703,180.4355010986328,183.19430541992188,187.82806396484375,177.75131225585938,183.73509216308594,183.7789306640625,189.0136260986328,192.70891
2014-06-06,189.16795,181.04127502441406,181.3208465576172,181.95726013183594,188.5047607421875,188.9383087158203,181.51690673828125,189.10595703125,189.27505493164062,190.1691436767578,192.17508
2014-06-07,190.28685,181.7171173095703,181.38621520996094,185.7122039794922,187.77943420410156,191.01426696777344,182.3276824951172,188.29049682617188,188.53208923339844,192.31031799316406,191.64125
2014-06-08,191.70753,184.68190002441406,184.16258239746094,187.58729553222656,191.51162719726562,191.7176971435547,184.9999237060547,191.57443237304688,191.8780517578125,192.85354614257812,191.10742
2014-06-09,191.72195,181.61956787109375,181.30868530273438,188.0658416748047,188.89060974121094,191.7769012451172,181.92559814453125,189.29566955566406,189.4550018310547,192.2794952392578,190.5736
2014-06-10,191.98087,184.64617919921875,184.3900604248047,188.82972717285156,192.37484741210938,191.99664306640625,184.96279907226562,193.1982421875,193.3551483154297,192.55697631835938,190.03975
2014-06-11,189.10149,183.2392120361328,182.69891357421875,185.51934814453125,186.8857421875,190.68862915039062,183.37313842773438,187.898681640625,188.07676696777344,191.8101043701172,189.50592
2014-06-12,187.91206,185.7213897705078,184.9290771484375,187.0873565673828,188.4765167236328,190.98831176757812,185.86671447753906,189.4610595703125,189.58984375,191.6023406982422,188.97209
2014-06-13,187.30115,182.72874450683594,182.25888061523438,185.89198303222656,184.77944946289062,190.51486206054688,183.09579467773438,185.39981079101562,185.75621032714844,190.7917022705078,188.43826
2014-06-14,188.812,185.6422576904297,185.46942138671875,189.17913818359375,188.43931579589844,191.92372131347656,185.75144958496094,188.74737548828125,189.0511016845703,192.0806884765625,187.90442
2014-06-15,187.50095,182.43458557128906,181.73818969726562,187.22251892089844,185.58197021484375,190.2428741455078,182.9108428955078,186.1727752685547,186.2897186279297,190.61314392089844,187.37059
2014-06-16,188.8465,184.5126953125,183.84718322753906,188.45729064941406,187.86178588867188,191.85130310058594,184.35447692871094,188.6065216064453,188.79087829589844,192.64517211914062,186.83676
2014-06-17,188.45747,184.4307403564453,184.04397583007812,187.29713439941406,185.6737518310547,192.03988647460938,184.21864318847656,186.7977752685547,187.02748107910156,192.88076782226562,186.30293
2014-06-18,189.47974,185.76136779785156,185.40586853027344,187.48391723632812,188.47300720214844,192.5131072998047,185.80224609375,189.43930053710938,189.6280517578125,193.15716552734375,185.76909
2014-06-19,189.13875,182.4359130859375,181.9612274169922,187.18496704101562,186.25558471679688,191.81423950195312,182.50973510742188,186.92514038085938,187.22186279296875,192.386962890625,186.07881
2014-06-20,190.69226,185.01571655273438,184.7754364013672,190.07022094726562,190.0133514404297,193.71847534179688,185.1419677734375,190.5184326171875,190.85533142089844,193.9236602783203,186.38852
2014-06-21,191.1154,182.7480926513672,182.66419982910156,189.88735961914062,187.20590209960938,194.46542358398438,182.76681518554688,187.8837127685547,188.17596435546875,194.99249267578125,186.69824
2014-06-22,192.5411,183.35787963867188,183.05673217773438,192.607177734375,189.10458374023438,195.6166534423828,183.2585906982422,190.11224365234375,190.245361328125,196.09286499023438,187.00797
2014-06-23,192.36249,181.16958618164062,180.5188446044922,189.8907012939453,187.73365783691406,195.307861328125,181.0828857421875,188.5049591064453,188.74989318847656,195.5927734375,187.31767
2014-06-24,191.71448,182.2159423828125,181.7595672607422,190.11221313476562,190.06861877441406,194.22283935546875,181.8333282470703,191.23008728027344,191.49758911132812,194.50509643554688,187.6274
2014-06-25,190.78293,178.7977294921875,178.76878356933594,186.6862335205078,186.03492736816406,193.64955139160156,178.82073974609375,187.16867065429688,187.42813110351562,194.35171508789062,187.93712
2014-06-26,190.13788,179.81240844726562,180.0021209716797,187.38084411621094,187.50865173339844,192.8793487548828,179.78311157226562,188.2150115966797,188.61056518554688,193.60614013671875,188.24683
2014-06-27,192.43567,178.2384796142578,178.3124542236328,187.1236572265625,186.7909393310547,194.52940368652344,178.1693878173828,187.89956665039062,188.26031494140625,194.7884979248047,189.42572
2014-06-28,193.92465,180.52915954589844,180.5117950439453,189.66261291503906,190.8318634033203,195.6844482421875,180.5073699951172,191.9799346923828,192.21258544921875,196.2501220703125,190.60461
2014-06-29,193.7722,180.99769592285156,181.39846801757812,187.6841583251953,190.29298400878906,196.1903076171875,181.30767822265625,191.47499084472656,191.7725830078125,196.66285705566406,191.78351
2014-06-30,192.83443,182.6891326904297,183.0235595703125,188.01416015625,191.21888732910156,195.1668701171875,182.94020080566406,192.46690368652344,192.7497100830078,196.12112426757812,192.96239
2014-07-01,192.85262,181.9530487060547,182.27011108398438,187.09532165527344,190.8369598388672,196.029541015625,182.02040100097656,192.28582763671875,192.5775909423828,196.13580322265625,194.14128
2014-07-02,192.1806,181.46363830566406,181.57794189453125,189.74485778808594,190.45025634765625,195.40916442871094,181.56002807617188,191.68038940429688,191.98468017578125,195.2577667236328,195.32016
2014-07-03,192.9358,181.8288116455078,182.2135009765625,187.59823608398438,189.04408264160156,196.69361877441406,181.8533935546875,190.39370727539062,190.7320556640625,196.82940673828125,196.49907
2014-07-04,193.48099,183.30340576171875,183.91761779785156,190.9017791748047,189.84193420410156,197.5626220703125,183.0415802001953,190.97244262695312,191.39039611816406,198.21694946289062,197.67795
2014-07-05,194.21684,182.08509826660156,182.44793701171875,189.4914093017578,189.38356018066406,198.8258056640625,181.7244415283203,190.33367919921875,190.73097229003906,199.25022888183594,197.06529
2014-07-06,193.86467,182.90643310546875,182.92718505859375,191.3326873779297,190.8666229248047,198.1566619873047,182.52703857421875,191.7925262451172,192.18858337402344,198.7978057861328,196.45265
2014-07-07,194.94273,181.678466796875,182.0701446533203,189.53662109375,190.7899169921875,198.87966918945312,181.71435546875,191.72019958496094,192.05764770507812,199.08714294433594,195.84
2014-07-08,194.79333,181.72975158691406,181.97195434570312,191.6683349609375,190.7406768798828,198.2598876953125,181.86282348632812,191.74517822265625,192.0193328857422,198.6455078125,195.22736
2014-07-09,193.71233,183.9711151123047,184.4663543701172,190.05105590820312,192.05075073242188,198.69737243652344,183.89593505859375,193.40484619140625,193.6544647216797,199.09613037109375,194.6147
2014-07-10,192.76997,182.6290283203125,182.7903289794922,192.11685180664062,189.4302520751953,198.29574584960938,182.5176239013672,190.57400512695312,190.87051391601562,198.7493896484375,194.00204
2014-07-11,193.07222,181.51202392578125,181.66073608398438,189.68582153320312,189.15167236328125,198.38308715820312,181.58644104003906,190.50405883789062,190.8192596435547,198.40728759765625,193.3894
2014-07-12,191.87111,180.1488037109375,180.1884765625,190.205078125,188.8572540283203,196.0629425048828,180.2690887451172,189.87347412109375,190.1372528076172,196.40902709960938,192.77675
2014-07-13,191.70654,179.99960327148438,180.16973876953125,187.6845703125,188.8651885986328,196.0469512939453,180.0287628173828,190.00048828125,190.37013244628906,196.2789764404297,188.78618
2014-07-14,192.33691,180.72145080566406,180.77719116210938,187.72271728515625,189.13197326660156,195.8282012939453,180.5374298095703,190.0045166015625,190.40618896484375,196.5435791015625,184.79561
2014-07-15,191.28342,181.38011169433594,181.60333251953125,185.40382385253906,188.6300811767578,195.30950927734375,181.21353149414062,189.76788330078125,190.1941375732422,195.54652404785156,180.80504
