Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,obs
2014-02-22,199.65364,198.86557006835938,196.00027465820312,198.920654296875,195.2351837158203,192.82589721679688,199.86550903320312,192.70538330078125,199.3270263671875,197.83624267578125,202.98415
2014-02-23,199.44806,199.6676788330078,197.49900817871094,198.920654296875,196.66368103027344,192.82589721679688,199.60177612304688,194.12464904785156,199.11412048339844,198.2344512939453,203.22687
2014-02-24,199.26782,199.97303771972656,197.01588439941406,198.97225952148438,196.3639373779297,192.632080078125,200.07760620117188,193.5220947265625,199.5449981689453,197.7239532470703,203.46962
2014-02-25,199.0387,199.5354766845703,196.6619415283203,198.97225952148438,196.38748168945312,192.632080078125,199.64633178710938,193.25929260253906,199.33676147460938,198.04029846191406,203.71236
2014-02-26,199.76369,199.12193298339844,195.1806640625,198.99798583984375,195.46160888671875,192.6961212158203,200.03797912597656,191.99258422851562,199.53707885742188,198.10227966308594,203.95511
2014-02-27,199.57867,199.81954956054688,196.2869415283203,198.99798583984375,195.8194580078125,192.6961212158203,200.29107666015625,193.19613647460938,199.67108154296875,198.60986328125,204.19786
2014-02-28,199.82481,199.89378356933594,197.07252502441406,198.94821166992188,195.33270263671875,192.6870574951172,200.95462036132812,194.4100341796875,200.36370849609375,198.91433715820312,204.4406
2014-03-01,199.64705,200.57281494140625,198.1620330810547,198.94821166992188,196.69082641601562,192.6870574951172,200.80422973632812,195.68238830566406,200.1584930419922,199.06536865234375,204.68335
2014-03-02,200.1442,200.2882080078125,197.4603271484375,199.0782012939453,196.7349395751953,192.62689208984375,201.10165405273438,195.08119201660156,200.1909637451172,199.5028533935547,204.92609
2014-03-03,200.00403,201.20223999023438,198.77484130859375,199.0782012939453,197.28900146484375,192.62689208984375,201.12904357910156,196.27369689941406,200.17410278320312,200.01853942871094,205.16884
2014-03-04,200.63419,201.12747192382812,198.83352661132812,199.06585693359375,196.4394073486328,192.86024475097656,201.3302459716797,196.09019470214844,200.4494171142578,200.4348907470703,205.41159
2014-03-05,200.45592,201.4874725341797,199.22804260253906,199.06585693359375,197.9639892578125,192.86024475097656,201.1993408203125,195.81094360351562,200.40553283691406,200.7127227783203,205.65433
2014-03-06,200.21129,202.16708374023438,198.94435119628906,199.0894775390625,198.4269561767578,192.634033203125,201.96621704101562,195.23045349121094,201.0054473876953,199.8661346435547,205.89708
2014-03-07,200.05228,201.96058654785156,199.4017333984375,199.0894775390625,199.04335021972656,192.634033203125,201.53927612304688,195.39964294433594,200.72491455078125,199.41470336914062,206.13983
2014-03-08,200.40453,201.70077514648438,199.45553588867188,198.9732208251953,198.4344940185547,192.723388671875,201.6568603515625,196.1409912109375,200.71217346191406,199.5951690673828,206.38257
2014-03-09,200.16238,202.45956420898438,200.1226806640625,198.9732208251953,198.7606658935547,192.723388671875,201.96449279785156,196.28372192382812,200.9442901611328,199.99847412109375,206.62532
2014-03-10,201.07028,202.82107543945312,200.5169219970703,199.1959228515625,198.83316040039062,192.90155029296875,202.42286682128906,197.2740478515625,201.35694885253906,201.041259765625,206.86806
2014-03-11,201.01848,203.43020629882812,200.40663146972656,199.1959228515625,200.4274444580078,192.90155029296875,202.0586700439453,196.963623046875,200.99014282226562,201.10177612304688,207.1108
2014-03-12,201.22371,202.66098022460938,199.81259155273438,199.2708740234375,200.37408447265625,192.81185913085938,201.95413208007812,196.67489624023438,200.80215454101562,201.07162475585938,207.35353
2014-03-13,200.89363,202.61599731445312,199.44578552246094,199.2708740234375,200.09750366210938,192.81185913085938,201.57557678222656,195.8886260986328,200.38291931152344,201.07205200195312,207.59628
2014-03-14,201.31755,202.72732543945312,199.61880493164062,199.27304077148438,199.4834442138672,192.91136169433594,201.66671752929688,196.3119354248047,200.42605590820312,201.07150268554688,207.83904
2014-03-15,200.99785,203.02481079101562,199.38150024414062,199.27304077148438,199.8047637939453,192.91136169433594,202.0558319091797,195.27992248535156,200.73831176757812,200.832275390625,208.08177
2014-03-16,200.85278,202.26136779785156,198.50875854492188,199.23741149902344,199.32412719726562,192.71206665039062,202.23583984375,194.73687744140625,201.34451293945312,200.65316772460938,208.32452
2014-03-17,200.9216,201.50306701660156,197.01766967773438,199.23741149902344,198.94390869140625,192.71206665039062,201.6263885498047,192.78587341308594,200.89439392089844,201.3155517578125,208.56728
2014-03-18,201.34737,200.8445587158203,196.21878051757812,199.1420440673828,198.0675811767578,192.77145385742188,201.6236114501953,192.5850372314453,201.06236267089844,201.739013671875,208.81001
2014-03-19,199.50697,200.8528289794922,195.6937713623047,198.26930236816406,197.36636352539062,192.448486328125,201.3914794921875,191.44100952148438,200.7377166748047,199.45077514648438,209.05276
2014-03-20,200.11038,202.08444213867188,197.08187866210938,198.58961486816406,197.98606872558594,192.6103973388672,202.76809692382812,192.7102813720703,201.92091369628906,200.1578369140625,209.29552
2014-03-21,199.70805,202.6781463623047,197.4253387451172,198.95021057128906,198.83291625976562,192.71095275878906,202.55374145507812,192.92123413085938,201.62107849121094,199.42691040039062,209.53825
2014-03-22,200.92699,202.5182647705078,197.29794311523438,198.95021057128906,199.42698669433594,192.71095275878906,203.29937744140625,193.00949096679688,202.21522521972656,201.36302185058594,209.781
2014-03-23,199.6029,202.42576599121094,197.09805297851562,198.68515014648438,199.547607421875,192.5587615966797,202.63897705078125,192.45352172851562,201.61117553710938,199.56686401367188,209.0017
2014-03-24,200.16617,202.11587524414062,197.0960235595703,198.68515014648438,198.71664428710938,192.5587615966797,202.77940368652344,192.3515625,201.86827087402344,200.28585815429688,208.22241
2014-03-25,199.35806,200.966552734375,195.65200805664062,198.814453125,197.44052124023438,192.64602661132812,201.87994384765625,190.68362426757812,201.3777313232422,199.06309509277344,207.4431
2014-03-26,200.43993,199.98593139648438,194.8378143310547,198.814453125,196.37884521484375,192.64602661132812,201.40277099609375,189.9385223388672,200.8193359375,200.58876037597656,206.6638
2014-03-27,199.36989,199.88671875,194.50791931152344,198.8721923828125,195.5010528564453,192.5364227294922,200.46812438964844,189.54019165039062,200.1354522705078,199.47216796875,205.8845
2014-03-28,200.42207,199.4200897216797,194.40773010253906,198.8721923828125,195.2514190673828,192.5364227294922,200.40586853027344,189.87452697753906,199.8328857421875,200.3806915283203,205.10521
2014-03-29,199.89502,200.12664794921875,194.76287841796875,198.9333038330078,195.9474639892578,192.86476135253906,200.8600616455078,190.3131866455078,200.3680419921875,199.81605529785156,204.3259
2014-03-30,200.96547,201.099609375,195.69967651367188,198.9333038330078,196.41038513183594,192.86476135253906,202.12582397460938,191.24713134765625,201.10269165039062,200.97093200683594,203.54662
2014-03-31,200.13753,201.35256958007812,195.8667755126953,198.9477081298828,196.53475952148438,192.68003845214844,201.79635620117188,191.5907440185547,201.0824737548828,200.48289489746094,203.53214
2014-04-01,200.60498,200.33633422851562,194.79833984375,198.9477081298828,196.80592346191406,192.68003845214844,201.3450469970703,190.3536834716797,200.5355987548828,200.1380615234375,203.51765
2014-04-02,200.0552,200.22048950195312,194.96844482421875,199.03582763671875,197.33682250976562,192.71826171875,201.0938262939453,190.24783325195312,200.47344970703125,199.58203125,203.50317
2014-04-03,200.85413,200.54852294921875,195.8557586669922,199.03582763671875,197.04232788085938,192.71826171875,201.54104614257812,190.82217407226562,200.66574096679688,199.8788604736328,203.4887
2014-04-04,200.29807,201.00392150878906,196.29660034179688,199.00352478027344,197.15037536621094,192.6785125732422,201.35873413085938,191.307861328125,200.8330535888672,200.0655059814453,203.47423
2014-04-05,200.83762,200.63352966308594,196.0854949951172,199.00352478027344,197.0848846435547,192.6785125732422,201.43157958984375,190.94757080078125,200.6145782470703,200.0377960205078,203.45975
2014-04-06,200.32648,201.1182403564453,196.46768188476562,199.1101531982422,197.38917541503906,192.70668029785156,201.3466796875,191.646484375,200.62399291992188,200.30722045898438,203.44527
2014-04-07,200.94124,199.99917602539062,195.3603057861328,199.1101531982422,195.9635772705078,192.70668029785156,201.2025604248047,191.02098083496094,200.50352478027344,200.6493377685547,203.43079
2014-04-08,200.92232,199.11349487304688,194.49807739257812,199.0885467529297,195.2055206298828,192.87156677246094,199.4810791015625,190.7595977783203,199.02505493164062,201.29318237304688,203.4163
2014-04-09,201.44221,198.37327575683594,193.91510009765625,199.0885467529297,194.1810302734375,192.87156677246094,199.26223754882812,190.15975952148438,198.70895385742188,201.23046875,203.40186
2014-04-10,199.33331,197.51162719726562,193.28543090820312,198.7191619873047,193.61489868164062,192.82522583007812,197.83323669433594,190.10475158691406,197.36322021484375,199.138427734375,203.38737
2014-04-11,199.16464,197.79336547851562,193.6820526123047,197.99624633789062,194.1483917236328,192.61672973632812,198.6244354248047,190.4749298095703,198.21998596191406,198.55821228027344,203.3729
2014-04-12,197.94864,197.64610290527344,193.62747192382812,197.67201232910156,193.84466552734375,192.65638732910156,197.94927978515625,190.6869659423828,197.62973022460938,197.71009826660156,203.35841
2014-04-13,200.07056,194.34335327148438,190.6688995361328,198.4203338623047,191.38626098632812,192.7213134765625,195.28582763671875,188.40005493164062,195.18228149414062,199.8459014892578,203.34393
2014-04-14,198.25209,189.64944458007812,186.17086791992188,197.96534729003906,187.83802795410156,192.75233459472656,190.377685546875,184.9141082763672,190.36837768554688,198.00340270996094,203.32947
2014-04-15,199.37189,187.63442993164062,184.02796936035156,198.00965881347656,184.6969451904297,192.65406799316406,188.8651123046875,182.95797729492188,188.7515106201172,198.6585693359375,203.31499
2014-04-16,192.41516,186.03549194335938,182.48834228515625,192.95437622070312,181.46279907226562,191.34385681152344,186.38641357421875,181.54283142089844,186.06161499023438,192.42953491210938,203.3005
2014-04-17,194.28854,188.34153747558594,184.61444091796875,193.4619140625,182.3853759765625,191.40016174316406,189.14361572265625,183.33514404296875,188.6800537109375,194.14602661132812,203.28603
2014-04-18,191.72356,186.8386993408203,183.45718383789062,192.00201416015625,181.156982421875,191.78414916992188,187.07118225097656,182.45883178710938,186.37831115722656,191.37135314941406,203.27155
2014-04-19,196.10295,186.8364715576172,184.0616455078125,195.54098510742188,182.36636352539062,191.82168579101562,187.28143310546875,183.06582641601562,186.46038818359375,194.9368133544922,203.25708
2014-04-20,191.19705,183.24876403808594,180.93789672851562,191.89208984375,179.2891845703125,190.94482421875,182.8568878173828,180.32550048828125,181.8605499267578,190.71620178222656,203.2426
2014-04-21,190.53293,182.6017303466797,180.408203125,190.30636596679688,177.78179931640625,190.2039031982422,182.79779052734375,179.1979217529297,182.05628967285156,189.4759979248047,203.22812
2014-04-22,182.0759,181.8530731201172,180.48434448242188,181.9722137451172,176.00674438476562,187.78965759277344,181.74200439453125,178.24609375,181.10440063476562,182.1321258544922,203.21364
2014-04-23,183.06264,186.36300659179688,184.61276245117188,182.8424530029297,179.18798828125,187.0885009765625,185.77601623535156,181.12071228027344,184.64842224121094,182.2625732421875,203.19916
2014-04-24,179.30963,183.607421875,183.7190399169922,180.40097045898438,179.4813232421875,185.9665985107422,182.56942749023438,180.82420349121094,182.17477416992188,179.15936279296875,203.18468
2014-04-25,183.66652,186.66415405273438,186.72544860839844,185.48040771484375,184.1150360107422,186.7978057861328,185.9530792236328,184.29608154296875,185.43309020996094,182.1359100341797,203.17023
2014-04-26,181.71005,186.47784423828125,187.22056579589844,180.97488403320312,183.2847900390625,186.26181030273438,185.01329040527344,185.0241241455078,184.38771057128906,181.44677734375,203.15575
2014-04-27,184.45143,188.49359130859375,188.98191833496094,183.87625122070312,184.0534210205078,186.76473999023438,187.36216735839844,186.64306640625,186.93496704101562,183.28427124023438,203.14127
2014-04-28,181.19,188.10952758789062,188.2162322998047,180.62057495117188,183.1007080078125,185.4012908935547,186.5198516845703,186.02259826660156,185.66180419921875,181.68338012695312,203.12679
2014-04-29,183.73032,189.76475524902344,189.4509735107422,185.43743896484375,186.04067993164062,186.38565063476562,188.04290771484375,186.95684814453125,187.06509399414062,183.0340118408203,203.1123
2014-04-30,181.69176,188.80880737304688,188.81646728515625,182.95028686523438,185.95008850097656,184.96218872070312,186.62338256835938,187.21961975097656,185.40798950195312,181.88072204589844,203.09784
2014-05-01,186.375,190.69091796875,190.651611328125,186.96376037597656,188.53675842285156,186.6275177001953,188.5852813720703,189.6173553466797,187.5315399169922,185.43125915527344,203.08336
2014-05-02,186.31021,191.03488159179688,191.47007751464844,184.23184204101562,187.91590881347656,187.8001708984375,188.5026397705078,191.2567138671875,187.52151489257812,186.86907958984375,203.06888
2014-05-03,189.41231,193.73043823242188,193.6722412109375,187.70272827148438,188.91310119628906,189.37400817871094,191.34156799316406,193.43414306640625,190.34854125976562,189.2137908935547,203.0544
2014-05-04,184.7972,190.58078002929688,192.1488037109375,183.73475646972656,188.36302185058594,187.35060119628906,188.06871032714844,193.2528533935547,187.29910278320312,185.87416076660156,203.03992
2014-05-05,186.77351,191.8962860107422,192.88430786132812,187.1431427001953,190.8876190185547,187.18130493164062,189.72438049316406,193.99632263183594,189.11517333984375,186.81275939941406,203.02545
2014-05-06,186.96165,190.7362060546875,192.38604736328125,185.6746063232422,189.72325134277344,187.25604248046875,189.01734924316406,192.7716522216797,188.8363037109375,187.52003479003906,203.01097
2014-05-07,189.75305,192.88320922851562,194.80357360839844,188.49740600585938,192.3204803466797,188.0330047607422,191.29257202148438,194.81739807128906,191.04672241210938,189.368896484375,202.99649
2014-05-08,187.1509,191.73648071289062,194.6187286376953,185.8536376953125,191.01434326171875,186.4973907470703,190.08160400390625,195.2892608642578,189.81961059570312,187.61106872558594,202.98201
2014-05-09,188.77373,189.4934539794922,192.47303771972656,188.80335998535156,188.43368530273438,186.99551391601562,187.81674194335938,194.30381774902344,187.88438415527344,188.97213745117188,202.96753
2014-05-10,188.12764,188.6505584716797,192.2080535888672,187.13616943359375,185.71038818359375,186.85491943359375,186.51907348632812,194.5390167236328,186.149658203125,189.34715270996094,202.95308
2014-05-11,188.442,188.57443237304688,191.4358367919922,188.25634765625,185.1714630126953,188.0714569091797,186.49441528320312,194.27000427246094,186.3364715576172,188.9796142578125,202.9386
2014-05-12,181.23302,187.96778869628906,192.36862182617188,178.46437072753906,186.0572052001953,185.43511962890625,186.2170867919922,194.76416015625,186.83465576171875,183.41311645507812,202.92412
2014-05-13,181.15192,191.63479614257812,195.5162353515625,180.01937866210938,189.6820526123047,186.1600341796875,189.01902770996094,197.18399047851562,189.03860473632812,182.30636596679688,202.90964
2014-05-14,180.23734,192.24461364746094,197.3365478515625,178.49520874023438,189.91766357421875,186.09170532226562,188.8167724609375,198.58726501464844,188.03915405273438,182.03494262695312,202.89516
2014-05-15,184.40213,193.0946044921875,197.12747192382812,184.36863708496094,191.1711883544922,187.8773956298828,189.65518188476562,197.8966827392578,188.79742431640625,185.23036193847656,202.88069
2014-05-16,180.05457,193.28578186035156,197.20030212402344,178.25723266601562,190.2001953125,184.95249938964844,190.49972534179688,196.88916015625,188.9339599609375,181.1918487548828,202.86621
2014-05-17,182.44533,193.33457946777344,196.6556854248047,181.81228637695312,190.98838806152344,186.39517211914062,190.629150390625,194.72427368164062,190.07249450683594,182.32260131835938,202.85173
2014-05-18,179.66318,192.01507568359375,196.8683319091797,177.587646484375,192.13380432128906,184.79551696777344,189.01968383789062,196.61204528808594,189.47047424316406,180.03256225585938,202.3179
2014-05-19,182.98775,191.5133514404297,196.06507873535156,182.91102600097656,193.1127166748047,186.7091522216797,188.08909606933594,195.38360595703125,188.845703125,182.8903350830078,201.78406
2014-05-20,178.71964,189.6342315673828,195.47021484375,178.64158630371094,192.05484008789062,183.32717895507812,186.72557067871094,195.52389526367188,187.2455291748047,180.51104736328125,201.25023
2014-05-21,183.4718,191.88584899902344,196.86973571777344,183.94033813476562,192.8871612548828,184.9742889404297,189.42100524902344,196.90232849121094,189.82102966308594,184.47598266601562,200.7164
2014-05-22,186.35349,193.41766357421875,198.54058837890625,182.91720581054688,193.923828125,187.30015563964844,191.55111694335938,198.83261108398438,192.27450561523438,187.7483367919922,200.18257
2014-05-23,190.2546,196.16290283203125,199.79933166503906,187.45794677734375,196.6004638671875,189.53562927246094,194.47434997558594,199.37254333496094,195.0225372314453,190.40879821777344,199.64874
2014-05-24,186.80092,196.322509765625,198.91339111328125,184.5543212890625,197.56993103027344,186.19766235351562,194.4802703857422,198.84230041503906,194.6505889892578,188.25331115722656,199.1149
2014-05-25,186.55334,194.8656768798828,196.5771942138672,186.4810333251953,199.0079345703125,185.88833618164062,193.42355346679688,195.1365203857422,193.84864807128906,187.13352966308594,198.58107
2014-05-26,185.55551,195.66441345214844,196.7446746826172,183.6380157470703,198.23196411132812,184.1571044921875,194.69337463378906,194.51341247558594,194.77293395996094,185.98683166503906,198.04724
2014-05-27,190.48546,197.56304931640625,197.8359832763672,187.92636108398438,197.5432586669922,187.2785186767578,196.2525177001953,194.69654846191406,196.3507843017578,190.3838653564453,197.51341
2014-05-28,191.1722,196.30258178710938,196.05442810058594,187.93231201171875,196.40740966796875,187.18235778808594,195.4687957763672,194.87774658203125,196.75457763671875,191.8959503173828,196.97957
2014-05-29,194.04391,197.5378875732422,195.64254760742188,192.89306640625,197.27316284179688,189.1912384033203,197.1066436767578,194.4119415283203,197.9021453857422,194.61146545410156,196.44574
2014-05-30,190.82063,196.0530548095703,195.1546630859375,190.38685607910156,196.3321533203125,187.61917114257812,196.81834411621094,193.92835998535156,197.60240173339844,191.91436767578125,195.91191
2014-05-31,192.87024,198.341552734375,198.34449768066406,192.23635864257812,198.57159423828125,189.0496063232422,197.7665252685547,196.30050659179688,198.29495239257812,193.81968688964844,195.37808
2014-06-01,193.4906,198.86846923828125,197.9922637939453,191.88790893554688,197.841064453125,189.5322723388672,198.66650390625,196.64764404296875,199.1592254638672,194.81072998046875,194.84424
2014-06-02,194.76035,199.41111755371094,199.45318603515625,193.29627990722656,199.7742462158203,190.6992645263672,198.9438934326172,196.9906463623047,199.461669921875,195.85821533203125,194.31041
2014-06-03,193.11543,197.08006286621094,197.21798706054688,191.91563415527344,197.92816162109375,189.7996826171875,197.1609649658203,195.1330108642578,197.8146209716797,194.13063049316406,193.77658
2014-06-04,193.97012,196.85635375976562,197.12551879882812,193.337158203125,197.4684295654297,190.1319580078125,196.9498291015625,194.00550842285156,197.65724182128906,194.30274963378906,193.24275
2014-06-05,190.81786,196.75213623046875,196.36734008789062,190.9676513671875,195.3694610595703,189.04940795898438,196.98941040039062,192.92787170410156,198.17044067382812,190.87913513183594,192.70891
2014-06-06,192.0767,199.9678955078125,199.5141143798828,191.8584442138672,197.6089324951172,189.7953643798828,198.7147979736328,195.31919860839844,199.17431640625,192.0975799560547,192.17508
2014-06-07,190.60323,199.08995056152344,198.9885711669922,189.94647216796875,197.0128936767578,189.54415893554688,198.7096405029297,195.54705810546875,199.3866424560547,191.0912322998047,191.64125
2014-06-08,192.71844,200.08425903320312,200.04180908203125,191.77964782714844,200.06300354003906,189.99880981445312,199.24520874023438,196.67674255371094,199.2455596923828,193.51991271972656,191.10742
2014-06-09,192.7018,199.86962890625,199.06488037109375,191.789306640625,199.2942352294922,190.2317352294922,198.88027954101562,195.36776733398438,198.6758575439453,193.83218383789062,190.5736
2014-06-10,194.7858,199.65245056152344,199.0294647216797,193.75318908691406,198.30337524414062,190.60549926757812,198.70106506347656,195.79812622070312,198.88021850585938,195.79238891601562,190.03975
2014-06-11,193.22258,197.54244995117188,195.81695556640625,192.505859375,194.33273315429688,190.27542114257812,197.15614318847656,192.7676239013672,197.45091247558594,193.82089233398438,189.50592
2014-06-12,195.32904,195.97264099121094,193.8057403564453,193.8766632080078,194.4723663330078,191.18484497070312,195.88589477539062,190.6636199951172,196.4419403076172,195.75942993164062,188.97209
2014-06-13,192.34532,193.04698181152344,191.26141357421875,192.3220672607422,193.22149658203125,188.55088806152344,193.39080810546875,188.31332397460938,194.1590576171875,192.1877899169922,188.43826
2014-06-14,191.87839,192.77989196777344,190.86767578125,193.07701110839844,193.12513732910156,188.65643310546875,192.8026123046875,187.74647521972656,193.14337158203125,191.48521423339844,187.90442
2014-06-15,189.50795,193.25352478027344,191.02667236328125,188.761962890625,191.52809143066406,187.7058563232422,193.56776428222656,187.42735290527344,193.97337341308594,189.70558166503906,187.37059
2014-06-16,192.58366,195.63623046875,192.98826599121094,190.7519073486328,192.0391845703125,189.53460693359375,196.00697326660156,188.8242950439453,196.44952392578125,192.91897583007812,186.83676
2014-06-17,194.8957,193.71641540527344,190.79510498046875,194.00172424316406,191.00662231445312,190.3850555419922,194.5261688232422,186.79681396484375,195.239501953125,195.494384765625,186.30293
2014-06-18,195.72194,194.7437286376953,190.8871612548828,196.6713409423828,193.39601135253906,191.26840209960938,196.08961486816406,185.78504943847656,196.91390991210938,194.76821899414062,185.76909
2014-06-19,195.5217,195.323974609375,190.79969787597656,196.1789093017578,192.33578491210938,191.5557403564453,196.34869384765625,184.77023315429688,196.90159606933594,194.8523712158203,186.07881
2014-06-20,193.74715,196.3002166748047,192.4967041015625,194.59326171875,193.64479064941406,191.07106018066406,197.03939819335938,185.76107788085938,197.4951629638672,192.40234375,186.38852
2014-06-21,193.92422,195.69442749023438,192.80882263183594,195.0344696044922,193.28941345214844,190.82382202148438,196.33926391601562,186.5787811279297,196.81979370117188,193.03330993652344,186.69824
2014-06-22,194.25092,196.7288055419922,194.23318481445312,195.7150115966797,194.5171661376953,191.29074096679688,197.1661834716797,188.52557373046875,197.5536346435547,192.3874053955078,187.00797
2014-06-23,194.88622,196.7025604248047,194.910400390625,195.77532958984375,193.70265197753906,191.2531280517578,197.00498962402344,190.00894165039062,197.3233642578125,194.1611328125,187.31767
2014-06-24,194.3935,197.8026885986328,195.7742462158203,195.3297882080078,194.93408203125,191.02403259277344,197.89926147460938,191.07643127441406,198.11660766601562,193.26043701171875,187.6274
2014-06-25,195.96577,197.02322387695312,196.79861450195312,195.2964324951172,195.04937744140625,191.66432189941406,197.2576904296875,192.7227783203125,198.09556579589844,195.99478149414062,187.93712
2014-06-26,195.46521,198.48291015625,197.77320861816406,195.536865234375,197.20855712890625,191.7665252685547,197.89573669433594,194.3491973876953,198.1997833251953,193.98927307128906,188.24683
2014-06-27,195.0721,195.88479614257812,197.1144561767578,195.93995666503906,197.29319763183594,191.16091918945312,195.53704833984375,194.8746337890625,196.69183349609375,194.44638061523438,189.42572
2014-06-28,194.78633,195.76463317871094,196.5625457763672,196.08641052246094,198.11373901367188,190.93263244628906,195.5376434326172,195.01577758789062,196.89443969726562,193.76614379882812,190.60461
2014-06-29,196.57529,195.64862060546875,197.87387084960938,196.20623779296875,197.4605712890625,191.4458465576172,195.5153350830078,197.2508087158203,197.41928100585938,195.9115753173828,191.78351
2014-06-30,197.01337,195.86492919921875,197.81448364257812,196.310302734375,198.0822296142578,192.07582092285156,195.2808380126953,197.86947631835938,197.0011749267578,195.5022430419922,192.96239
2014-07-01,196.40317,194.9703369140625,197.3244171142578,196.02316284179688,198.31817626953125,191.2979278564453,194.72882080078125,198.24761962890625,196.3560028076172,195.7792510986328,194.14128
2014-07-02,195.80777,196.1279754638672,197.05645751953125,196.1039276123047,199.31663513183594,190.95510864257812,195.72300720214844,197.7552947998047,197.1903076171875,195.01861572265625,195.32016
2014-07-03,196.26884,195.68170166015625,197.07606506347656,196.00257873535156,198.0598907470703,191.08486938476562,195.36236572265625,198.10659790039062,197.06935119628906,196.28636169433594,196.49907
2014-07-04,196.50813,197.77015686035156,198.40567016601562,196.23910522460938,198.32763671875,191.08297729492188,196.91551208496094,198.1821746826172,197.8042449951172,195.8741455078125,197.67795
2014-07-05,198.76689,197.9586181640625,198.74148559570312,197.42987060546875,198.42893981933594,192.0823974609375,197.09100341796875,198.64549255371094,198.21380615234375,198.4368896484375,197.06529
2014-07-06,198.81152,200.11190795898438,200.6571502685547,197.41424560546875,200.232177734375,192.1780242919922,198.78591918945312,200.2971649169922,199.4477081298828,198.21261596679688,196.45265
2014-07-07,197.24213,198.36962890625,199.9836883544922,197.47439575195312,199.88201904296875,191.454833984375,197.47573852539062,200.53268432617188,198.29588317871094,196.6683349609375,195.84
2014-07-08,196.98941,198.77919006347656,200.4330596923828,197.6954345703125,200.79156494140625,191.38987731933594,197.76150512695312,200.13870239257812,198.460205078125,195.71566772460938,195.22736
2014-07-09,197.60274,197.55044555664062,199.23934936523438,197.35513305664062,199.3345947265625,191.5496826171875,197.3501739501953,198.50762939453125,198.6891326904297,197.0869140625,194.6147
2014-07-10,198.08244,198.1602325439453,199.21432495117188,197.34645080566406,199.1613311767578,192.0404815673828,197.26255798339844,198.4136505126953,198.64398193359375,197.34967041015625,194.00204
2014-07-11,198.61032,196.98825073242188,198.12046813964844,197.69361877441406,198.2400665283203,192.0892333984375,196.64515686035156,197.13246154785156,198.12432861328125,198.4772186279297,193.3894
2014-07-12,198.52673,198.3957061767578,198.97972106933594,197.98098754882812,198.79263305664062,192.0747528076172,197.74107360839844,197.3651885986328,198.28091430664062,197.52822875976562,192.77675
2014-07-13,198.39392,198.94403076171875,198.8510284423828,198.3130645751953,197.96604919433594,192.06607055664062,198.5265655517578,197.13873291015625,198.98223876953125,197.8568878173828,188.78618
2014-07-14,198.20638,198.23365783691406,198.2140350341797,198.10662841796875,198.92030334472656,192.13990783691406,197.6583709716797,197.05906677246094,198.64627075195312,196.90704345703125,184.79561
2014-07-15,199.19502,196.91151428222656,196.72889709472656,198.20782470703125,198.63836669921875,192.17715454101562,197.09901428222656,195.65557861328125,198.6187744140625,198.97140502929688,180.80504
